 5.188920000 599.154708339  1.592211101
 5.189200000 599.132900994  1.592204663
 5.189470000 599.133056360  1.592204604
 5.189750000 599.149333634  1.592204008
 5.190030000 599.133163803  1.592199155
 5.190300000 599.139227992  1.592200708
 5.190580000 599.150349750  1.592198510
 5.190860000 599.145454946  1.592196827
 5.191130000 599.112849272  1.592187149
 5.191410000 599.146149730  1.592191340
 5.191690000 599.107851222  1.592180060
 5.191960000 599.102487116  1.592173075
 5.192240000 599.114083474  1.592176234
 5.192520000 599.163769751  1.592185288
 5.192790000 599.136424938  1.592177190
 5.193070000 599.098021085  1.592165932
 5.193340000 599.103874586  1.592167528
 5.193620000 599.124835977  1.592168657
 5.193900000 599.118239768  1.592167159
 5.194170000 599.133779633  1.592166713
 5.194450000 599.111118936  1.592160341
 5.194730000 599.137607197  1.592163023
 5.195000000 599.115057144  1.592156683
 5.195280000 599.135691903  1.592157770
 5.195560000 599.112443865  1.592151436
 5.195830000 599.111437245  1.592146133
 5.196110000 599.105905076  1.592144526
 5.196380000 599.150103907  1.592151882
 5.196660000 599.105846553  1.592139029
 5.196940000 599.138132993  1.592143291
 5.197210000 599.110582791  1.592135289
 5.197490000 599.111220155  1.592135213
 5.197770000 599.111488264  1.592129759
 5.198040000 599.128240138  1.592134520
 5.198320000 599.133458373  1.592130764
 5.198600000 599.122820710  1.592127518
 5.198870000 599.118031250  1.592125814
 5.199150000 599.085154267  1.592116109
 5.199430000 599.090051170  1.592112364
 5.199700000 599.101492162  1.592115582
 5.199980000 599.118251434  1.592114969
 5.200250000 599.118462122  1.592114926
 5.200530000 599.128835873  1.592112772
 5.200810000 599.106762518  1.592106361
 5.201080000 599.068413988  1.592095119
 5.201360000 599.090223431  1.592096130
 5.201640000 599.084314608  1.592094518
 5.201910000 599.105592032  1.592095583
 5.202190000 599.122509871  1.592100391
 5.202470000 599.122245959  1.592094991
 5.202740000 599.144108626  1.592101445
 5.203020000 599.077567229  1.592082224
 5.203290000 599.115917858  1.592088038
 5.203570000 599.094110513  1.592081601
 5.203850000 599.076607431  1.592071403
 5.204120000 599.076557408  1.592071440
 5.204400000 599.109541833  1.592075696
 5.204680000 599.076454163  1.592066034
 5.204950000 599.087357835  1.592069253
 5.205230000 599.086722569  1.592063902
 5.205510000 599.109277922  1.592070296
 5.205780000 599.114967556  1.592066415
 5.206060000 599.093908219  1.592059934
 5.206340000 599.077888455  1.592054968
 5.206610000 599.077735186  1.592049600
 5.206890000 599.077629842  1.592049622
 5.207160000 599.083428021  1.592051201
 5.207440000 599.100026627  1.592050594
 5.207720000 599.078485292  1.592044129
 5.207990000 599.067476276  1.592040932
 5.208270000 599.093914514  1.592043652
 5.208550000 599.059978791  1.592034109
 5.208820000 599.059238181  1.592028779
 5.209100000 599.069825821  1.592032063
 5.209380000 599.079296197  1.592030012
 5.209650000 599.072699988  1.592028513
 5.209930000 599.088073888  1.592028020
 5.210200000 599.099027583  1.592031201
 5.210480000 599.125892497  1.592033888
 5.210760000 599.103121157  1.592027484
 5.211030000 599.091421553  1.592018919
 5.211310000 599.075467709  1.592014077
 5.211590000 599.108810791  1.592023604
 5.211860000 599.113541729  1.592019811
 5.212140000 599.102477391  1.592016597
 5.212420000 599.086412904  1.592011723
 5.212690000 599.086575668  1.592006290
 5.212970000 599.092318526  1.592007854
 5.213250000 599.108224445  1.592007306
 5.213520000 599.130094510  1.592008386
 5.213800000 599.103224296  1.592005645
 5.214070000 599.080837007  1.591993872
 5.214350000 599.091258682  1.591997107
 5.214630000 599.101421745  1.591994996
 5.214900000 599.112380739  1.591998231
 5.215180000 599.117543652  1.591994459
 5.215460000 599.139456341  1.592000875
 5.215730000 599.122272492  1.591996093
 5.216010000 599.115894369  1.591989178
 5.216290000 599.116105057  1.591989135
 5.216560000 599.126423486  1.591986965
 5.216840000 599.098446608  1.591978996
 5.217110000 599.147224211  1.591988099
 5.217390000 599.136370561  1.591984843
 5.217670000 599.109136391  1.591976777
 5.217940000 599.131259769  1.591983150
 5.218220000 599.113867330  1.591972984
 5.218500000 599.129883893  1.591972468
 5.218770000 599.152433946  1.591978808
 5.219050000 599.108337259  1.591965950
 5.219330000 599.129564660  1.591967052
 5.219600000 599.156904174  1.591975096
 5.219880000 599.134936163  1.591968664
 5.220160000 599.118181088  1.591958422
 5.220430000 599.140525752  1.591964859
 5.220710000 599.106961383  1.591955268
 5.220980000 599.133936941  1.591957987
 5.221260000 599.150269536  1.591957407
 5.221540000 599.150214215  1.591957391
 5.221810000 599.160741234  1.591960605
 5.222090000 599.143354094  1.591950493
 5.222370000 599.148245698  1.591946694
 5.222640000 599.148672374  1.591946661
 5.222920000 599.148351042  1.591946672
 5.223200000 599.147758401  1.591946657
 5.223470000 599.163990952  1.591946152
 5.223750000 599.186546305  1.591952546
 5.224020000 599.137022792  1.591938059
 5.224300000 599.147025189  1.591935953
 5.224580000 599.141282331  1.591934390
 5.224850000 599.184899120  1.591941838
 5.225130000 599.152077459  1.591932149
 5.225410000 599.168620743  1.591931525
 5.225680000 599.191331462  1.591937860
 5.225960000 599.146968765  1.591925028
 5.226240000 599.168406854  1.591926087
 5.226510000 599.168728186  1.591926076
 5.226790000 599.185382113  1.591925485
 5.227070000 599.207350124  1.591931917
 5.227340000 599.156917938  1.591917479
 5.227620000 599.172779135  1.591917023
 5.227890000 599.183788152  1.591920220
 5.228170000 599.177620717  1.591913262
 5.228450000 599.204478233  1.591921323
 5.228720000 599.181501504  1.591915015
 5.229000000 599.180600228  1.591909691
 5.229280000 599.213627278  1.591919283
 5.229550000 599.223624375  1.591917123
 5.229830000 599.190115328  1.591907548
 5.230110000 599.195117575  1.591903782
 5.230380000 599.195438907  1.591903770
 5.230660000 599.216982340  1.591904808
 5.230930000 599.239005673  1.591911256
 5.231210000 599.249645434  1.591909075
 5.231490000 599.211502292  1.591897736
 5.231760000 599.212084335  1.591897644
 5.232040000 599.212513109  1.591892184
 5.232320000 599.224586166  1.591895273
 5.232590000 599.214369880  1.591891940
 5.232870000 599.214000624  1.591886562
 5.233150000 599.230757798  1.591891376
 5.233420000 599.203528927  1.591883364
 5.233700000 599.225499036  1.591884369
 5.233980000 599.225183004  1.591884433
 5.234250000 599.229756477  1.591886127
 5.234530000 599.233965993  1.591882496
 5.234800000 599.244498312  1.591885763
 5.235080000 599.232693363  1.591877220
 5.235360000 599.254766718  1.591883630
 5.235630000 599.237158292  1.591873454
 5.235910000 599.230883414  1.591871945
 5.236190000 599.235619652  1.591868205
 5.236460000 599.241473152  1.591869801
 5.236740000 599.246784035  1.591871343
 5.237020000 599.262584611  1.591870817
 5.237290000 599.229286252  1.591861199
 5.237570000 599.228972318  1.591855836
 5.237840000 599.251356406  1.591862128
 5.238120000 599.207736417  1.591849199
 5.238400000 599.235028007  1.591851854
 5.238670000 599.234651353  1.591851849
 5.238950000 599.250828583  1.591851328
 5.239230000 599.245723089  1.591849688
 5.239500000 599.256307528  1.591847491
 5.239780000 599.217210990  1.591836293
 5.240060000 599.233386121  1.591841199
 5.240330000 599.243654528  1.591839066
 5.240610000 599.249076053  1.591840641
 5.240890000 599.254078301  1.591836874
 5.241160000 599.259023128  1.591838519
 5.241440000 599.241844578  1.591833791
 5.241710000 599.235732465  1.591826849
 5.241990000 599.257800521  1.591833206
 5.242270000 599.223866896  1.591818236
 5.242540000 599.228972389  1.591819875
 5.242820000 599.250460501  1.591820897
 5.243100000 599.261846171  1.591824099
 5.243370000 599.245196440  1.591813835
 5.243650000 599.239824937  1.591812223
 5.243930000 599.228433968  1.591808967
 5.244200000 599.233491537  1.591805217
 5.244480000 599.223014540  1.591801965
 5.244750000 599.212160890  1.591798709
 5.245030000 599.238809817  1.591801385
 5.245310000 599.244075976  1.591803019
 5.245580000 599.243440710  1.591797668
 5.245860000 599.221362056  1.591791203
 5.246140000 599.226888926  1.591792756
 5.246410000 599.242478813  1.591792273
 5.246690000 599.208809100  1.591782704
 5.246970000 599.225036352  1.591782145
 5.247240000 599.236150713  1.591785321
 5.247520000 599.230191868  1.591783747
 5.247800000 599.218281575  1.591775225
 5.248070000 599.229185248  1.591778444
 5.248350000 599.228815992  1.591773065
 5.248620000 599.218283674  1.591769797
 5.248900000 599.212535517  1.591768180
 5.249180000 599.222803923  1.591766047
 5.249450000 599.222964589  1.591766042
 5.249730000 599.234031026  1.591763828
 5.250010000 599.223016710  1.591760577
