 0.000000005 476018.784520902 135.863800910
 0.000000022 81863.725950453 21.445082202
 0.000000079 37766.192373439  8.933519386
 0.000000274 24671.655304124  5.774428008
 0.000000933 17045.091363647  4.269938542
 0.000003121 12026.043239183  3.267797111
 0.000006388 9750.444816818  2.778695298
 0.000009714 8389.731736362  2.459349232
 0.000013098 7532.877057768  2.257454883
 0.000016540 6916.741563468  2.110296935
 0.000020040 6433.012480444  1.993467729
 0.000023597 6109.891273233  1.918079324
 0.000027212 5842.694150840  1.855586886
 0.000030884 5621.579499997  1.803763216
 0.000034615 5458.048403028  1.766882724
 0.000038406 5329.517257197  1.738774449
 0.000042255 5216.707856348  1.714095338
 0.000046164 5109.984135967  1.690312015
 0.000050133 5023.689983372  1.671721252
 0.000054162 4942.567542644  1.654033288
 0.000058252 4868.841407273  1.637993881
 0.000062405 4800.039844236  1.622962955
 0.000066621 4737.150930951  1.609282271
 0.000070902 4679.684085700  1.596868853
 0.000075250 4620.938887272  1.583844088
 0.000079668 4571.797877021  1.573283941
 0.000084158 4527.186943515  1.563889630
 0.000088721 4475.833934574  1.552343643
 0.000093362 4437.128854395  1.544320565
 0.000098082 4391.944671892  1.534240451
 0.000102887 4349.980525751  1.524987986
 0.000107779 4314.866878683  1.517622752
 0.000112762 4271.784468694  1.507808042
 0.000117840 4234.773158401  1.499697529
 0.000123017 4199.935944618  1.492117166
 0.000128298 4166.208690725  1.484775649
 0.000133691 4136.837144227  1.478647451
 0.000139201 4108.088641680  1.472710115
 0.000144811 4072.045584014  1.464469001
 0.000150468 4042.326076386  1.458026278
 0.000156172 4016.576562845  1.452662412
 0.000161922 3984.145623282  1.445297052
 0.000167721 3955.686628044  1.439007984
 0.000173571 3929.731469873  1.433389193
 0.000179474 3901.659817364  1.427093095
 0.000185433 3871.588438868  1.420194314
 0.000191449 3844.287584679  1.414047436
 0.000197526 3816.646254038  1.407733305
 0.000203667 3789.424795245  1.401520758
 0.000209874 3762.919591105  1.395366432
 0.000216150 3736.792710516  1.389190453
 0.000222498 3711.624544404  1.383171296
 0.000228922 3687.463012946  1.377469018
 0.000235424 3661.693364824  1.371602949
 0.000242009 3636.300676947  1.365883937
 0.000248681 3610.551954970  1.360057871
 0.000255444 3587.615065140  1.354974828
 0.000262303 3560.080941610  1.348482538
 0.000269264 3540.884686207  1.344423223
 0.000276305 3511.267201373  1.337264293
 0.000283393 3487.504685447  1.331756709
 0.000290527 3464.092054787  1.326281844
 0.000297708 3441.093488921  1.320968464
 0.000304937 3418.483724508  1.315705891
 0.000312215 3396.446368112  1.310589723
 0.000319546 3374.997828440  1.305618465
 0.000326931 3354.063578454  1.300730281
 0.000334373 3333.830450571  1.295979434
 0.000341874 3313.787747202  1.291355394
 0.000349437 3294.640128735  1.286927630
 0.000357064 3276.236805339  1.282705534
 0.000364759 3258.119887071  1.278529612
 0.000372523 3240.568013162  1.274475723
 0.000380359 3223.500624573  1.270516661
 0.000388271 3207.148838732  1.266729465
 0.000396262 3191.189844102  1.263109266
 0.000404335 3175.623021354  1.259546751
 0.000412495 3160.596657768  1.256109099
 0.000420723 3146.051929023  1.252805425
 0.000429002 3132.356042579  1.249721602
 0.000437331 3121.233862753  1.247326260
 0.000445709 3106.281407348  1.243826146
 0.000454136 3093.976688928  1.241069728
 0.000462613 3081.839015053  1.238366626
 0.000471139 3074.666504573  1.237093716
 0.000479717 3060.912758288  1.233811876
 0.000488348 3047.917764881  1.230800134
 0.000497034 3036.612867620  1.228249063
 0.000505778 3025.664250322  1.225802090
 0.000514580 3014.844230740  1.223394396
 0.000523444 3006.410023176  1.221640447
 0.000532373 2994.414289260  1.218851895
 0.000541367 2983.793059242  1.216412214
 0.000550430 2976.109951510  1.214817526
 0.000559566 2963.989964079  1.212009225
 0.000568764 2958.631795564  1.211085834
 0.000578014 2946.898125357  1.208314048
 0.000587314 2936.176726108  1.205822571
 0.000596666 2931.031920660  1.204966470
 0.000606071 2918.259806928  1.201879475
 0.000615528 2909.590904407  1.199950370
 0.000625036 2900.802792015  1.198014515
 0.000634595 2891.881500752  1.196024534
 0.000644206 2883.440958135  1.194166029
 0.000653868 2874.396985961  1.192120481
 0.000663585 2867.352382521  1.190652198
 0.000673357 2857.126120183  1.188232129
 0.000683186 2851.124798239  1.187073622
 0.000693075 2842.446851804  1.185092047
 0.000703017 2830.070738512  1.182047667
 0.000713007 2824.223570240  1.180904233
 0.000723047 2815.440336081  1.178905597
 0.000733138 2806.831174318  1.176914770
 0.000743280 2795.371627735  1.174108762
 0.000753474 2786.425540724  1.172064605
 0.000763722 2777.797240573  1.170055172
 0.000774024 2769.529242615  1.168168280
 0.000784380 2761.231547737  1.166277774
 0.000794791 2754.583354288  1.164863343
 0.000805257 2745.411994754  1.162686173
 0.000815772 2740.045560405  1.161649002
 0.000826329 2730.007993155  1.159230810
 0.000836930 2722.006038509  1.157373791
 0.000847574 2716.141989867  1.156158908
 0.000858263 2707.084024134  1.154019419
 0.000868998 2702.650386306  1.153224446
 0.000879782 2693.255228177  1.150957541
 0.000890614 2686.333939274  1.149417920
 0.000901497 2680.705383083  1.148251804
 0.000912432 2672.891495806  1.146456555
 0.000923421 2668.839314447  1.145737135
 0.000934464 2659.947465034  1.143610764
 0.000945563 2653.570313771  1.142215758
 0.000956713 2647.517906077  1.140916369
 0.000967902 2641.007459120  1.139480981
 0.000979131 2636.006129968  1.138475783
 0.000990402 2628.744477391  1.136821760
 0.001001710 2624.561532965  1.136066660
 0.001013070 2616.817939080  1.134236918
 0.001024470 2610.351041131  1.132799355
 0.001035910 2605.672827172  1.131881055
 0.001047400 2598.360394932  1.130209778
 0.001058940 2594.479014120  1.129522530
 0.001070520 2586.620956913  1.127673794
 0.001082160 2580.534712794  1.126336447
 0.001093850 2575.527445418  1.125312666
 0.001105590 2568.623228860  1.123742042
 0.001117380 2564.518084963  1.122999255
 0.001129220 2556.626015639  1.121118407
 0.001141090 2550.650140975  1.119810034
 0.001153010 2545.018004667  1.118610833
 0.001164960 2538.931848599  1.117268657
 0.001176950 2534.152974269  1.116296905
 0.001188990 2527.503843180  1.114792326
 0.001201060 2523.439694171  1.114058626
