 0.000000005 427683.739686291 129.011048714
 0.000000022 73776.684402875 20.195369960
 0.000000079 34148.926091000  8.314119202
 0.000000274 22220.613223752  5.325997784
 0.000000933 15221.314346842  3.924817795
 0.000003142 10580.213034406  2.981072944
 0.000006582 8547.095110322  2.541795542
 0.000010083 7364.817946275  2.258524559
 0.000013646 6550.199478260  2.056532156
 0.000017271 6015.636943232  1.926024356
 0.000020958 5611.686620192  1.826597783
 0.000024706 5295.023287556  1.748090036
 0.000028515 5070.515951169  1.694302556
 0.000032386 4886.809693016  1.650744698
 0.000036321 4742.387481002  1.617287745
 0.000040319 4622.354049313  1.589876394
 0.000044382 4519.235626703  1.566470552
 0.000048508 4430.214144016  1.546567477
 0.000052699 4350.789320797  1.528807971
 0.000056955 4277.298428666  1.512222578
 0.000061278 4212.955758645  1.498004564
 0.000065668 4152.503677353  1.484494552
 0.000070127 4097.836473109  1.472397071
 0.000074657 4045.580616576  1.460717294
 0.000079260 3996.770293799  1.449823551
 0.000083939 3951.601745382  1.439796585
 0.000088696 3908.502205372  1.430186440
 0.000093534 3870.809226708  1.422087396
 0.000098457 3828.442336653  1.412312870
 0.000103469 3795.670088075  1.405402190
 0.000108573 3755.155683305  1.395932206
 0.000113773 3720.843827013  1.388274941
 0.000119074 3686.103208580  1.380413131
 0.000124481 3655.665499705  1.373717254
 0.000129999 3625.735545283  1.367130359
 0.000135635 3596.535198564  1.360673983
 0.000141396 3568.553522196  1.354532737
 0.000147273 3546.748458142  1.350169284
 0.000153205 3515.374225977  1.342890987
 0.000159186 3489.514991079  1.337140118
 0.000165216 3463.868302685  1.331397475
 0.000171299 3445.345354970  1.327803854
 0.000177435 3413.802822734  1.320061897
 0.000183628 3389.332194155  1.314467303
 0.000189880 3364.942428055  1.308877801
 0.000196195 3340.961812174  1.303327891
 0.000202575 3323.421824135  1.299755253
 0.000209023 3298.919316340  1.293953440
 0.000215544 3270.434933153  1.286677584
 0.000222139 3247.989654029  1.281157545
 0.000228813 3226.283295439  1.275784089
 0.000235569 3204.213784757  1.270579857
 0.000242411 3182.040645276  1.265421266
 0.000249344 3161.660468446  1.260867830
 0.000256373 3136.648909331  1.254873604
 0.000263503 3114.290920638  1.249603134
 0.000270740 3092.307456907  1.244380294
 0.000278083 3070.773715285  1.239258472
 0.000285482 3049.577157507  1.234152994
 0.000292931 3028.755802334  1.229176188
 0.000300429 3008.395359704  1.224292297
 0.000307978 2988.110287530  1.219416755
 0.000315579 2968.473188283  1.214713695
 0.000323235 2949.358264074  1.210115255
 0.000330948 2930.580745798  1.205621759
 0.000338722 2912.460021114  1.201293560
 0.000346558 2894.783248809  1.197043708
 0.000354461 2877.698095736  1.192940580
 0.000362433 2861.237719907  1.189002684
 0.000370477 2845.271216017  1.185160424
 0.000378597 2829.935585858  1.181480598
 0.000386795 2814.706650295  1.177922856
 0.000395076 2800.026454068  1.174456959
 0.000403442 2786.117164172  1.171193680
 0.000411900 2772.236452722  1.167919621
 0.000420449 2759.107547417  1.164839717
 0.000429063 2746.571462503  1.161924833
 0.000437730 2739.057541866  1.160518165
 0.000446450 2724.888019299  1.157009610
 0.000455222 2712.064951338  1.153920950
 0.000464047 2701.291278995  1.151424647
 0.000472924 2693.035024754  1.149695647
 0.000481856 2680.424377601  1.146625293
 0.000490844 2674.645089778  1.145621892
 0.000499890 2662.891151188  1.142732614
 0.000508997 2651.307560576  1.139932110
 0.000518168 2645.684950726  1.138947401
 0.000527405 2632.563102112  1.135610674
 0.000536710 2623.376018439  1.133503143
 0.000546086 2614.632086336  1.131502417
 0.000555537 2605.863716364  1.129487021
 0.000565066 2597.533964219  1.127604529
 0.000574667 2588.830520623  1.125561990
 0.000584322 2582.211115129  1.124178504
