 0.000000022 56055.031568320 50.947924774
 0.000000079 11209.439396158  9.725747230
 0.000000274 3466.761555039  2.536118588
 0.000000933 1727.295417500  0.923073366
 0.000003165 1251.247770128  0.505503627
 0.000010722 1024.576142971  0.374476734
 0.000036312 759.347400376  0.317008551
 0.000122971 487.887976973  0.281493437
 0.000405783 318.755513125  0.258518237
 0.000819674 264.178284795  0.251084848
 0.001276220 252.289865795  0.253092638
 0.001799080 251.770123373  0.259010718
 0.002357920 253.773868459  0.265336889
 0.002944710 255.644758072  0.271260789
 0.003578710 256.011282362  0.276095736
 0.004242030 256.026062521  0.280295607
 0.004917410 255.107849867  0.283471080
 0.005616910 253.387838948  0.285720805
 0.006356590 251.679330276  0.287960179
 0.007131150 250.183863971  0.290203273
 0.007910760 249.062889323  0.292521439
 0.008703120 247.979070351  0.294647696
 0.009518530 247.453132566  0.297083331
 0.010369500 246.767752704  0.299317036
 0.011262400 246.779682120  0.302242147
 0.012160700 246.626331943  0.304895886
 0.013063800 246.420900872  0.307366286
 0.013977700 246.265670024  0.309687585
 0.014909900 246.082448458  0.311902922
 0.015868900 245.860930486  0.314033217
 0.016864800 245.857003831  0.316361595
 0.017895000 246.067252165  0.318939589
 0.018925600 246.064267399  0.321327386
 0.019957900 245.988461919  0.323579573
 0.020995800 245.886274600  0.325649462
 0.022043700 245.831128007  0.327705097
 0.023106500 245.778982370  0.329679218
 0.024189900 245.753637719  0.331662907
 0.025300000 245.800638812  0.333659995
 0.026443900 246.060178812  0.335900753
 0.027614900 246.379660332  0.338244547
 0.028784100 246.587577392  0.340484796
 0.029952800 246.754889164  0.342649022
 0.031123100 246.884190565  0.344720512
 0.032297700 246.956973467  0.346714656
 0.033479400 247.137496615  0.348730678
 0.034671200 247.350729398  0.350756688
 0.035876400 247.540964142  0.352701970
 0.037098500 247.664226316  0.354613930
 0.038341100 247.805243536  0.356536931
 0.039608300 247.949993550  0.358520543
 0.040905000 248.212195447  0.360539010
 0.042215400 248.472362260  0.362624306
 0.043522800 248.583242751  0.364601377
 0.044828400 248.559355335  0.366497694
 0.046133700 248.559119110  0.368325154
 0.047440000 248.523769031  0.370084416
 0.048749000 248.547411721  0.371829418
 0.050062300 248.652855719  0.373576981
 0.051381500 248.775896789  0.375352342
