 0.000000005 4714421.074989657 1400.306549601
 0.000000022 498494.631480156 148.629730212
 0.000000079 97698.669595138 29.298171507
 0.000000274 27813.373354863  8.466074076
 0.000000933 12041.017354365  3.760590386
 0.000003165 7736.345078356  2.477411822
 0.000010722 5892.096993013  1.954300503
 0.000036312 4578.027128130  1.622710146
 0.000121734 3413.681115376  1.349450504
 0.000252605 2784.462915084  1.190637028
 0.000387283 2451.395039725  1.103664102
 0.000526187 2270.828659285  1.056427116
 0.000669733 2161.140402014  1.029968245
 0.000818351 2082.167092750  1.011293642
 0.000972457 2036.986193407  1.001581507
 0.001132660 2001.369256517  0.994391805
 0.001299640 1973.368252433  0.989375178
 0.001474210 1949.411109437  0.985647409
 0.001657360 1933.329964595  0.984197376
 0.001848540 1921.789252788  0.983857299
 0.002042670 1916.369572020  0.984984111
 0.002239460 1909.637915178  0.985583381
 0.002439180 1903.136902488  0.986283394
 0.002642170 1896.886223344  0.987066256
 0.002848870 1890.575381435  0.987753379
 0.003059810 1885.802573202  0.988802065
 0.003275540 1883.753560670  0.990566432
 0.003496650 1884.131837864  0.992985551
 0.003723790 1884.930544155  0.995451441
 0.003957140 1885.232406485  0.997722516
 0.004192880 1882.061254457  0.999002208
 0.004430350 1876.048627302  0.999538705
 0.004669700 1868.986002446  0.999799521
 0.004911110 1860.295682901  0.999588543
 0.005154810 1851.656829992  0.999354818
 0.005401110 1843.218100599  0.999187811
 0.005650380 1834.489011102  0.998964014
 0.005903050 1825.385447930  0.998638688
 0.006159610 1816.915302362  0.998525377
 0.006420570 1807.320237437  0.998095248
 0.006686480 1797.013305693  0.997380980
 0.006957980 1785.330154882  0.996252940
 0.007233390 1776.411129609  0.995917433
 0.007509830 1769.212674211  0.996063216
 0.007787610 1762.470784000  0.996292649
 0.008066920 1755.864269837  0.996541709
 0.008347910 1749.628722549  0.996860298
 0.008630770 1743.748353154  0.997260565
 0.008915700 1739.049013010  0.997984297
 0.009202900 1734.819343298  0.998861198
 0.009492640 1731.172095380  0.999899796
 0.009785230 1727.046220555  1.000793366
 0.010081000 1723.364660263  1.001799056
 0.010380400 1719.185130748  1.002594120
 0.010683700 1714.524501406  1.003249736
 0.010991400 1710.230065625  1.004023953
 0.011303900 1705.863217909  1.004755643
 0.011621700 1701.838607650  1.005587368
 0.011941600 1699.081042102  1.006801468
 0.012262200 1698.683036911  1.008685260
 0.012583500 1697.546420357  1.010334061
 0.012905900 1695.446438493  1.011689801
 0.013229400 1693.706545111  1.013195305
 0.013554200 1691.525570943  1.014568717
 0.013880500 1689.302168921  1.015902458
 0.014208400 1687.746090005  1.017419253
 0.014538100 1686.351656366  1.018981093
 0.014869800 1684.914831381  1.020506004
 0.015203600 1683.900354452  1.022183758
 0.015539700 1682.450211986  1.023714167
 0.015878500 1680.946275423  1.025205258
 0.016220200 1679.137771635  1.026609768
 0.016565000 1677.549026178  1.028054038
 0.016913200 1675.474937106  1.029317320
 0.017265100 1673.227848929  1.030570134
 0.017621000 1670.882344459  1.031778807
 0.017981200 1669.557933527  1.033271178
 0.018346200 1667.588842575  1.034541153
 0.018713300 1666.292843707  1.036029967
 0.019080700 1665.510248721  1.037733377
 0.019448600 1665.485355941  1.039665062
 0.019817000 1664.525706063  1.041315984
 0.020186000 1663.529239301  1.042949102
 0.020555800 1662.676587571  1.044608708
 0.020926500 1662.062342647  1.046343797
 0.021298100 1660.667620521  1.047813494
 0.021670900 1659.616838689  1.049390751
 0.022044800 1658.755478783  1.051045344
 0.022419900 1658.045274574  1.052737830
 0.022796500 1657.269032438  1.054382679
 0.023174600 1656.764776880  1.056106888
 0.023554400 1656.039690391  1.057728575
 0.023936000 1656.358947682  1.059607867
 0.024319500 1655.528152296  1.061130914
 0.024705200 1654.343515562  1.062590140
 0.025093100 1653.006075350  1.064035775
 0.025483500 1651.827201743  1.065540208
 0.025876500 1650.267129327  1.066921555
 0.026272300 1648.610185778  1.068265650
 0.026671100 1647.202536138  1.069682430
 0.027073100 1645.541377225  1.070995061
 0.027478500 1644.601912495  1.072501374
 0.027887600 1643.435873302  1.073955394
 0.028300700 1642.259959781  1.075422850
 0.028716400 1641.404058782  1.077006405
 0.029132200 1641.835026748  1.078978152
 0.029548100 1641.994874874  1.080873047
 0.029964200 1642.170913459  1.082747612
 0.030380700 1642.125095312  1.084527273
 0.030797500 1642.690321007  1.086516225
 0.031214700 1642.617689342  1.088274592
 0.031632400 1642.352699145  1.089996087
 0.032050700 1641.545189689  1.091602672
 0.032469700 1640.837207804  1.093259461
 0.032889300 1640.466179160  1.094995747
 0.033309600 1639.995667960  1.096708513
 0.033730700 1639.785466120  1.098480227
 0.034152800 1639.220041221  1.100134102
 0.034575800 1638.958311519  1.101872529
 0.034999800 1638.869820221  1.103651968
 0.035425000 1638.617303226  1.105387312
 0.035851300 1638.561259695  1.107177413
 0.036279000 1638.264922078  1.108884826
 0.036708000 1638.111878701  1.110623498
 0.037138500 1638.029084885  1.112382255
 0.037570500 1638.045468389  1.114154213
 0.038004200 1637.953142976  1.115909264
 0.038439700 1638.013133690  1.117687989
 0.038877100 1637.990640956  1.119425461
 0.039316500 1637.954412871  1.121160970
 0.039758000 1637.715578726  1.122864309
 0.040201800 1637.375993940  1.124544605
 0.040647900 1637.001386472  1.126213203
 0.041096500 1636.748422569  1.127895932
 0.041547700 1636.235090723  1.129499882
 0.042001700 1636.012027552  1.131173393
 0.042458600 1635.973883746  1.132911971
 0.042918600 1636.031808710  1.134689542
 0.043381300 1636.312738107  1.136549990
 0.043844200 1636.868452847  1.138501558
 0.044307100 1637.203781781  1.140359520
 0.044770000 1637.704078106  1.142284887
 0.045233000 1637.741380801  1.144027056
 0.045696100 1638.959602739  1.146169612
 0.046159400 1638.827557333  1.147818701
 0.046622800 1638.601277132  1.149488573
 0.047086400 1638.120606086  1.151137093
 0.047550300 1637.636617134  1.152810004
 0.048014500 1637.383181480  1.154532114
 0.048479000 1637.261467403  1.156269546
 0.048943900 1637.119616728  1.158005833
 0.049409200 1637.130234931  1.159774514
 0.049874800 1636.828708186  1.161448942
 0.050341000 1636.550472974  1.163134989
 0.050807700 1636.250503638  1.164808864
 0.051274900 1635.996845288  1.166496687
 0.051742700 1635.919854695  1.168227511
 0.052211100 1635.883605605  1.169971582
 0.052680200 1635.738214260  1.171656793
 0.053149900 1635.572208811  1.173337611
 0.053620500 1635.333236539  1.175001333
 0.054091900 1635.303074241  1.176709790
 0.054564100 1635.566834708  1.178469837
 0.055037200 1635.621208664  1.180189743
 0.055511300 1635.985507713  1.181981605
 0.055986500 1635.818858264  1.183545593
 0.056462700 1635.354117731  1.185089359
 0.056940100 1634.672472886  1.186620406
 0.057418600 1634.031722228  1.188167263
 0.057898400 1633.680747304  1.189792799
 0.058379600 1633.159596919  1.191339467
 0.058862100 1632.726974811  1.192900384
 0.059346100 1632.205367330  1.194449861
 0.059831600 1631.738148026  1.196008631
 0.060318800 1631.285575675  1.197571564
 0.060807500 1631.070179920  1.199205275
 0.061298000 1630.564766313  1.200742294
 0.061790300 1630.077932142  1.202290971
 0.062284500 1629.582995964  1.203843064
 0.062780600 1629.109363541  1.205397347
 0.063278800 1628.643188110  1.206954822
 0.063779100 1628.272560576  1.208552743
 0.064281600 1627.865669447  1.210137576
 0.064786300 1627.737698855  1.211810482
 0.065292000 1627.356187515  1.213403917
 0.065797600 1627.398605679  1.215109165
 0.066303100 1627.499109823  1.216828988
 0.066808600 1627.711044135  1.218576330
 0.067314000 1627.663213555  1.220229381
 0.067819400 1627.559470530  1.221860046
 0.068324800 1627.396381702  1.223473082
 0.068830200 1627.229790311  1.225077680
 0.069335700 1627.082185673  1.226679170
 0.069841200 1627.069824729  1.228317975
 0.070346800 1626.800025361  1.229884712
 0.070852500 1626.569834007  1.231464251
 0.071358300 1626.242678756  1.233021558
 0.071864200 1625.923088463  1.234576895
 0.072370300 1625.622001264  1.236133853
 0.072876500 1625.477123830  1.237737015
 0.073382900 1625.060344949  1.239264056
 0.073889500 1624.953287940  1.240856512
 0.074396300 1624.618217694  1.242411935
 0.074903400 1624.429630176  1.243994536
 0.075410700 1624.690156265  1.245689782
 0.075918400 1624.518989665  1.247249207
 0.076426300 1624.386165124  1.248858542
 0.076934500 1625.164031957  1.250616295
 0.077443100 1625.122725669  1.252117977
 0.077952000 1624.751748952  1.253616989
 0.078461300 1624.195529663  1.255104819
 0.078971000 1623.910321324  1.256658489
 0.079481200 1623.336816289  1.258121767
 0.079991800 1622.947066659  1.259623790
 0.080503000 1622.600918899  1.261141576
 0.081014600 1622.316634889  1.262660232
 0.081526800 1621.894119412  1.264145823
 0.082039500 1621.713922614  1.265689857
 0.082552900 1621.289557204  1.267148815
 0.083066800 1620.919216101  1.268612940
 0.083581500 1620.541498735  1.270081930
 0.084096800 1620.175294921  1.271550291
 0.084612800 1619.805883722  1.273018228
 0.085129600 1619.552146168  1.274521594
 0.085647100 1619.035564552  1.275942013
 0.086165500 1618.602379239  1.277382804
 0.086684600 1618.138040955  1.278820015
 0.087204700 1617.916943077  1.280326335
 0.087725700 1617.544032183  1.281729767
 0.088247600 1617.253213433  1.283200094
 0.088770500 1617.587041797  1.284798576
 0.089294400 1617.262997641  1.286135321
 0.089819300 1616.652790971  1.287476884
 0.090345400 1615.699386702  1.288771570
 0.090872500 1614.885396362  1.290110707
 0.091400800 1614.244981055  1.291490688
 0.091930200 1613.345626520  1.292791835
 0.092460900 1612.615028012  1.294132493
 0.092992800 1611.887273745  1.295484658
 0.093526100 1611.235245097  1.296846067
 0.094060700 1610.437959559  1.298166633
 0.094596600 1609.968368734  1.299577105
 0.095134000 1609.277787700  1.300914567
 0.095672800 1608.636221558  1.302267964
 0.096213100 1607.984238912  1.303625852
 0.096754900 1607.320744561  1.304981692
 0.097297100 1606.695811878  1.306339579
 0.097839100 1606.200666683  1.307743109
 0.098381100 1605.457724820  1.309063369
 0.098922900 1604.765075694  1.310399946
 0.099464700 1604.131299364  1.311746567
 0.100006000 1603.403659130  1.313064761
 0.100548000 1602.717493694  1.314393582
 0.101090000 1602.193662097  1.315759942
 0.101631000 1601.407903960  1.317042290
 0.102172000 1600.675067741  1.318334939
 0.102714000 1599.979890606  1.319633435
 0.103255000 1599.263262127  1.320925733
 0.103797000 1598.567532857  1.322213460
 0.104338000 1598.000877979  1.323539871
 0.104880000 1597.208165683  1.324788063
 0.105421000 1596.484844636  1.326056940
 0.105962000 1595.794005371  1.327330010
 0.106504000 1595.082038910  1.328591356
 0.107045000 1594.353680300  1.329847696
 0.107587000 1593.773826063  1.331142207
 0.108129000 1592.960072426  1.332362101
 0.108670000 1592.218703713  1.333598005
 0.109212000 1591.480370557  1.334834816
 0.109754000 1590.731589405  1.336068612
 0.110296000 1590.005002570  1.337303526
 0.110838000 1589.423972715  1.338582048
 0.111380000 1588.600452601  1.339777548
 0.111923000 1587.811720043  1.340989122
 0.112465000 1587.040522108  1.342200313
 0.113008000 1586.248414955  1.343405256
 0.113551000 1585.558917262  1.344636045
 0.114094000 1584.959082472  1.345878315
 0.114637000 1584.195328519  1.347073095
 0.115180000 1583.577979568  1.348295780
 0.115724000 1582.904232007  1.349494432
 0.116268000 1582.114423570  1.350665199
 0.116812000 1581.081150599  1.351786872
 0.117356000 1580.437678507  1.353018778
 0.117901000 1579.450935158  1.354133900
 0.118445000 1578.388976824  1.355232220
 0.118990000 1577.398375653  1.356359202
 0.119536000 1576.415795595  1.357485583
 0.120082000 1575.466357785  1.358611854
 0.120628000 1574.652702433  1.359776511
 0.121174000 1573.609665539  1.360854138
 0.121721000 1572.644289426  1.361953850
 0.122268000 1571.692433140  1.363047429
 0.122815000 1570.736395971  1.364146184
 0.123363000 1569.811987995  1.365245502
 0.123912000 1569.020233579  1.366391588
 0.124460000 1567.986645162  1.367456134
 0.125009000 1566.997107532  1.368540485
 0.125559000 1566.043003512  1.369630607
 0.126109000 1565.101184890  1.370718510
 0.126660000 1564.145949178  1.371796512
 0.127211000 1563.313282832  1.372898722
 0.127762000 1562.256673114  1.373946105
 0.128315000 1561.281683948  1.375001334
 0.128867000 1560.305906466  1.376056703
 0.129420000 1559.314587098  1.377108123
 0.129974000 1558.338133635  1.378159326
 0.130528000 1557.527896139  1.379255387
 0.131083000 1556.418934066  1.380262650
 0.131639000 1555.385784952  1.381287324
 0.132195000 1554.355914023  1.382312977
 0.132752000 1553.302785925  1.383330983
 0.133309000 1552.249562028  1.384343391
 0.133868000 1551.368250132  1.385402091
 0.134426000 1550.238962370  1.386385875
 0.134986000 1549.220401343  1.387390595
 0.135546000 1548.238651576  1.388400320
 0.136107000 1547.280954930  1.389416805
 0.136669000 1546.344848742  1.390431388
 0.137231000 1545.568987972  1.391497398
 0.137795000 1544.443872090  1.392467167
 0.138359000 1543.388658998  1.393451562
 0.138924000 1542.341206040  1.394442185
 0.139490000 1541.265606384  1.395427556
 0.140056000 1540.177366234  1.396407060
 0.140624000 1539.199095483  1.397415575
 0.141192000 1537.998258468  1.398374602
 0.141761000 1536.867529392  1.399337927
 0.142332000 1535.780874895  1.400305642
 0.142903000 1534.713224166  1.401283106
 0.143475000 1533.685334614  1.402263671
 0.144047000 1532.777018937  1.403270120
 0.144619000 1531.634087366  1.404201790
 0.145190000 1530.532009091  1.405148508
 0.145762000 1529.435924104  1.406097286
 0.146334000 1528.314770895  1.407043605
 0.146905000 1527.211705665  1.407982905
 0.147477000 1526.238167305  1.408964773
 0.148048000 1525.005915083  1.409862572
 0.148619000 1523.836196080  1.410783291
 0.149191000 1522.701640803  1.411708254
 0.149762000 1521.585569609  1.412632690
 0.150333000 1520.463567190  1.413553907
 0.150904000 1519.525732440  1.414523204
 0.151475000 1518.286599037  1.415398007
 0.152046000 1517.148630713  1.416298280
 0.152618000 1516.019376171  1.417201692
 0.153189000 1514.903311176  1.418109635
 0.153760000 1513.878898262  1.419024889
 0.154331000 1513.030574275  1.419997000
 0.154902000 1511.978607739  1.420892504
 0.155472000 1511.078301746  1.421816413
 0.156043000 1510.190252559  1.422738897
 0.156614000 1509.179282157  1.423630321
 0.157185000 1508.259527468  1.424554040
 0.157756000 1507.378479661  1.425472244
 0.158327000 1506.187465588  1.426295935
 0.158898000 1504.967201850  1.427131287
 0.159469000 1503.747940764  1.427968813
